34201000,311400,311400,311400,311400,79624,0
34207000,311200,311200,311200,311200,200,0
34208000,311500,311500,311300,311400,4700,0
34210000,311200,311500,311200,311400,1476,0
34211000,311400,311400,310700,311300,12430,0
34212000,311600,311600,311500,311500,1026,0
34213000,311410,311500,311400,311500,2851,0
34214000,311400,311400,311400,311400,200,0
34215000,311400,311500,311400,311500,1200,0
34221000,311400,311400,311300,311400,2315,0
34228000,311200,311200,311200,311200,100,0
34231000,311440,311440,311100,311100,1667,0
34232000,311100,311100,311100,311100,100,0
34235000,311100,311100,311100,311100,100,0
34238000,311200,311200,311200,311200,100,0
34239000,311100,311100,311100,311100,100,0
34244000,311300,311500,311300,311500,477,0
34245000,311300,311300,311300,311300,69,0
34251000,311300,311300,311200,311200,600,0
34259000,311100,311101,311100,311101,166,0
34274000,311200,311200,311200,311200,100,0
34275000,311200,311200,311200,311200,200,0
34284000,311200,311200,311200,311200,400,0
34288000,311100,311200,311000,311000,2430,0
34289000,311100,311100,311100,311100,300,0
34290000,311000,311200,311000,311000,1700,0
34291000,311000,311100,311000,311100,200,0
34294000,311000,311000,311000,311000,200,0
34295000,311000,311000,311000,311000,800,0
34299000,310900,310900,310900,310900,500,0
34300000,311000,311000,311000,311000,550,0
34301000,310900,310900,310900,310900,300,0
34302000,310999,311200,310999,311200,929,0
34312000,311300,311300,311300,311300,100,0
34319000,311600,311900,311600,311900,3005,0
34322000,311700,311700,311700,311700,1300,0
34332000,311700,311700,311700,311700,1865,0
34333000,311600,311600,311600,311600,100,0
34334000,311675,311675,311675,311675,22,0
34340000,311700,311700,311699,311699,80,0
34358000,311700,311800,311700,311800,4340,0
34360000,311700,311800,311700,311800,1000,0
34365000,311700,311750,311700,311700,2600,0
34366000,311700,311750,311600,311600,1180,0
34378000,311700,311700,311700,311700,300,0
34388000,311700,311700,311700,311700,100,0
34397000,311600,311600,311600,311600,600,0
34398000,311500,311600,311500,311600,400,0
34400000,311500,311550,311500,311500,1000,0
34401000,311500,311500,311500,311500,100,0
34413000,311500,311500,311500,311500,100,0
34418000,311600,311600,311600,311600,341,0
34420000,311600,311600,311600,311600,1625,0
34422000,311600,311600,311600,311600,100,0
34424000,311600,311600,311600,311600,300,0
34426000,311600,311650,311600,311600,400,0
34427000,311600,311600,311600,311600,100,0
34434000,311730,311730,311730,311730,225,0
34444000,311700,311700,311700,311700,100,0
34457000,311800,311900,311800,311800,1800,0
34459000,311800,311850,311800,311800,1900,0
34462000,311800,311800,311800,311800,100,0
34463000,311900,312000,311900,312000,2100,0
34465000,312000,312000,312000,312000,4,0
34468000,312000,312100,312000,312100,1046,0
34469000,312125,312125,312125,312125,100,0
34479000,312200,312300,312200,312300,1640,0
34482000,312200,312200,312101,312101,991,0
34491000,312100,312150,312100,312100,1500,0
34496000,312100,312100,312100,312100,100,0
34504000,312200,312500,312200,312500,1800,0
34512000,312499,312499,312499,312499,20,0
34516000,312500,312700,312500,312700,1503,0
34519000,312800,312900,312800,312800,1400,0
34520000,312800,312850,312600,312600,2200,0
34526000,312600,312650,312600,312650,300,0
34531000,312700,312700,312700,312700,405,0
34532000,312800,312900,312800,312900,920,0
34533000,312900,312900,312900,312900,300,0
34535000,312900,313010,312900,313010,750,0
34536000,313100,313100,313000,313100,714,0
34537000,313200,313300,313200,313300,335,0
34540000,313300,313400,313300,313400,223,0
34541000,313400,313400,313400,313400,100,0
34542000,313200,313300,313200,313200,600,0
34543000,313200,313200,313200,313200,200,0
34544000,313300,313300,313200,313200,1412,0
34545000,313200,313200,313200,313200,112,0
34546000,313200,313200,313100,313100,1656,0
34550000,313200,313400,313200,313400,5003,0
34551000,313400,313500,313400,313500,1700,0
34552000,313500,313500,313400,313500,491,0
34553000,313400,313400,313400,313400,1496,0
34556000,313400,313600,313400,313600,1947,0
34561000,313400,313400,313400,313400,200,0
34562000,313400,313400,313300,313300,2990,0
34567000,313200,313200,313200,313200,300,0
34577000,313000,313000,313000,313000,1034,0
34590000,312900,312900,312800,312900,634,0
34599000,312900,312900,312900,312900,50,0
34604000,312800,312800,312800,312800,1366,0
34605000,312700,312700,312600,312700,524,0
34612000,312600,312800,312600,312700,5729,0
34613000,312600,312800,312600,312800,3468,0
34614000,312900,312900,312800,312900,500,0
34615000,312800,312800,312800,312800,200,0
34616000,312800,312900,312800,312900,200,0
34618000,312800,312800,312800,312800,100,0
34619000,312800,312800,312800,312800,200,0
