34200000,9261,9261,9261,9261,11200,0
34205000,9101,9101,9101,9101,29,0
34226000,9101,9101,9101,9101,1,0
34228000,9101,9101,9101,9101,100,0
34229000,9100,9100,9100,9100,4600,0
34230000,9100,9100,9100,9100,1800,0
34232000,9100,9100,9100,9100,2200,0
34234000,9100,9100,9100,9100,500,0
34286000,9100,9100,9010,9010,1600,0
34287000,9010,9010,9010,9010,100,0
34623000,9010,9010,9001,9001,810,0
34625000,9001,9001,9001,9001,200,0
34676000,9001,9001,9001,9001,2000,0
34678000,9001,9001,9001,9001,182,0
34679000,9000,9000,9000,9000,718,0
34681000,9000,9000,9000,9000,400,0
34791000,9000,9000,9000,9000,4462,0
34792000,8900,8900,8600,8600,1000,0
34793000,8600,8600,8500,8500,430,0
34844000,8500,8500,8500,8500,8300,0
34857000,8500,8500,8500,8500,6600,0
34867000,8749,8749,8749,8749,20,0
34872000,8501,8501,8501,8501,500,0
34874000,8500,8500,8500,8500,470,0
34973000,8400,8447,8300,8447,4200,0
34975000,8300,8300,8300,8300,1100,0
35063000,8372,8372,8372,8372,200,0
35215000,8749,8749,8749,8749,500,0
35375000,8750,8750,8750,8750,11000,0
35400000,8652,8652,8652,8652,900,0
35469000,8749,8750,8749,8750,3700,0
35470000,8819,8819,8819,8819,100,0
35472000,8750,8750,8750,8750,1200,0
35505000,8878,8893,8878,8893,7500,0
35568000,8988,8988,8988,8988,2000,0
35616000,8999,8999,8999,8999,7500,0
35665000,8877,8877,8877,8877,2250,0
35667000,8800,8800,8800,8800,1200,0
35677000,8999,9000,8999,9000,1400,0
35678000,8990,8990,8990,8990,2003,0
35680000,8900,8900,8900,8900,800,0
35694000,8999,8999,8999,8999,2300,0
35702000,8995,8995,8995,8995,700,0
35703000,8950,8950,8950,8950,700,0
35710000,9000,9025,8965,8965,1500,0
35711000,8995,8995,8995,8995,500,0
35712000,8950,8950,8950,8950,500,0
35716000,9000,9000,9000,9000,1200,0
35736000,9024,9024,9024,9024,2000,0
35746000,9025,9050,9025,9050,3400,0
35748000,9024,9024,9000,9013,4200,0
35787000,9299,9299,9001,9001,6500,0
35840000,9300,9300,9200,9300,1000,0
35865000,9196,9196,9196,9196,1000,0
35872000,9264,9264,9264,9264,483,0
35905000,9100,9288,9100,9288,5000,0
35907000,9100,9100,9100,9100,3600,0
35956000,9150,9150,9150,9150,524,0
36003000,8801,8801,8800,8800,2000,0
36046000,8800,8800,8800,8800,1879,0
36074000,8900,8900,8900,8900,100,0
36090000,8900,8900,8900,8900,200,0
36093000,8800,8800,8800,8800,100,0
36129000,9000,9000,9000,9000,1000,0
36164000,9000,9000,9000,9000,424,0
36165000,8999,8999,8999,8999,2000,0
36166000,8900,8900,8900,8900,4100,0
36167000,8900,8900,8900,8900,100,0
36212000,8900,8900,8900,8900,900,0
36231000,8999,8999,8999,8999,2500,0
36243000,8901,8901,8901,8901,3999,0
36261000,8900,8900,8900,8900,27,0
36265000,8900,8900,8900,8900,4000,0
36267000,8900,8900,8900,8900,2300,0
36277000,8999,8999,8999,8999,5000,0
36299000,8900,8900,8900,8900,4,0
36338000,9000,9000,9000,9000,1000,0
36349000,8999,8999,8999,8999,3000,0
36369000,8900,8900,8900,8900,400,0
36370000,8900,8900,8900,8900,800,0
36493000,8902,8902,8902,8902,2300,0
36549000,8801,8801,8801,8801,20,0
36615000,8825,8825,8825,8825,1,0
36663000,8801,8801,8801,8801,14,0
36685000,8900,8900,8900,8900,400,0
36697000,8800,8800,8740,8740,7000,0
36698000,8740,8740,8740,8740,1800,0
36699000,8740,8740,8740,8740,300,0
36820000,8700,8700,8600,8600,8285,0
36983000,8600,8600,8600,8600,2100,0
36984000,8600,8600,8600,8600,2194,0
37027000,8500,8500,8500,8500,4000,0
37108000,8900,8900,8900,8900,29,0
37324000,8600,8600,8600,8600,4571,0
37398000,8700,8700,8600,8600,3600,0
37399000,8699,8699,8699,8699,200,0
37428000,8604,8604,8604,8604,4200,0
37440000,8700,8700,8700,8700,100,0
37448000,8700,8700,8700,8700,700,0
37485000,8601,8601,8601,8601,3000,0
37501000,8600,8600,8600,8600,1000,0
37504000,8600,8600,8600,8600,2600,0
37660000,8600,8600,8600,8600,10,0
37721000,8511,8511,8511,8511,1,0
37989000,8599,8599,8599,8599,5100,0
38040000,8600,8600,8510,8510,4000,0
38044000,8500,8500,8500,8500,1900,0
38046000,8500,8500,8500,8500,400,0
38048000,8599,8599,8500,8500,200,0
38066000,8500,8500,8500,8500,3600,0
38068000,8500,8500,8500,8500,700,0
38070000,8500,8500,8500,8500,200,0
38084000,8500,8500,8500,8500,3600,0
38095000,8501,8501,8501,8501,40,0
38111000,8500,8500,8500,8500,1500,0
38117000,8502,8502,8502,8502,2000,0
38119000,8500,8500,8320,8320,10477,0
38134000,8320,8320,8320,8320,1800,0
38136000,8320,8320,8320,8320,1900,0
38197000,8350,8350,8350,8350,600,0
38683000,8448,8448,8448,8448,6,0
38929000,8599,8599,8599,8599,1000,0
39158000,8510,8510,8510,8510,5,0
39379000,8500,8500,8500,8500,1,0
39421000,8500,8500,8500,8500,70,0
39441000,8502,8502,8502,8502,2000,0
39455000,8600,8600,8599,8599,1500,0
39487000,8599,8599,8599,8599,1999,0
39515000,8400,8400,8320,8320,11600,0
39542000,8384,8384,8384,8384,1000,0
39547000,8348,8348,8348,8348,22,0
39751000,8489,8489,8489,8489,2000,0
39832000,8400,8400,8300,8300,6669,0
