34175000,384600,384600,384600,384600,300,0
34200000,388000,388000,382000,382100,34996,0
34201000,381800,382300,381800,382300,600,0
34203000,382000,382000,382000,382000,217,0
34206000,382200,382200,382200,382200,100,0
34208000,382800,383100,382200,383100,897,0
34209000,383100,383100,383100,383100,100,0
34211000,382200,382200,382200,382200,100,0
34212000,382599,383100,382599,383100,602,0
34213000,383100,383100,382000,382300,1650,0
34217000,382400,382400,381900,381900,700,0
34221000,382900,382900,382900,382900,100,0
34265000,382200,382200,382200,382200,14,0
34276000,382900,382900,382900,382900,500,0
34280000,382900,382900,382900,382900,1100,0
34281000,382900,383200,382900,382900,1509,0
34283000,383200,383300,383191,383300,572,0
34285000,383300,383300,383300,383300,100,0
34287000,382800,382800,382800,382800,100,0
34288000,382800,382800,382400,382400,300,0
34289000,382800,382800,382800,382800,100,0
34290000,382800,382800,382800,382800,100,0
34292000,382400,382400,382400,382400,100,0
34347000,382300,382300,382300,382300,1100,0
34349000,382300,382300,382300,382300,200,0
34350000,382500,382500,382500,382500,200,0
34381000,382200,382350,382100,382100,1300,0
34382000,382000,382000,382000,382000,500,0
34386000,382200,382500,382200,382200,1401,0
34405000,382500,382500,382500,382500,900,0
34409000,382600,382600,382600,382600,500,0
34410000,382500,382700,382500,382700,283,0
34414000,382600,382600,382500,382500,300,0
34417000,382400,382500,382400,382500,500,0
34446000,382700,382700,382700,382700,800,0
34447000,382700,382700,382700,382700,200,0
34466000,382600,382600,382600,382600,100,0
34473000,382700,382700,382700,382700,47,0
34497000,382550,382550,382550,382550,400,0
34505000,382700,382700,382700,382700,100,0
34513000,382700,382900,382700,382700,1657,0
34535000,383000,383100,383000,383100,357,0
34536000,382900,382900,382400,382400,3200,0
34538000,382310,382310,382310,382310,100,0
34555000,382200,382300,382200,382300,400,0
34570000,382400,382400,382400,382400,500,0
34584000,382500,382600,382500,382600,500,0
34586000,382500,382500,382500,382500,300,0
34587000,382600,382600,382600,382600,521,0
34590000,382600,382600,382600,382600,700,0
34593000,382600,382600,382600,382600,100,0
34595000,382700,382700,382600,382600,179,0
34597000,382600,382600,382600,382600,100,0
34599000,383100,383100,383100,383100,100,0
34600000,382700,382700,382700,382700,1300,0
34607000,382700,382700,382600,382600,400,0
34625000,382600,382600,382600,382600,400,0
34628000,382500,382500,382400,382400,600,0
34630000,382300,382300,382300,382300,200,0
34633000,382100,382100,381800,381800,100,0
34665000,382200,382200,382200,382200,100,0
34667000,381801,381801,381801,381801,28,0
34738000,381800,382000,381800,382000,1005,0
34752000,381900,381900,381900,381900,300,0
34753000,381900,381900,381900,381900,200,0
34766000,382000,382000,382000,382000,400,0
34768000,381900,381900,381900,381900,100,0
