34200000,346200,346200,342900,344600,80078,0
34201000,343600,343700,343500,343500,227,0
34202000,344200,344200,344200,344200,200,0
34203000,344200,344500,344200,344500,1100,0
34204000,344500,344500,344500,344500,60,0
34205000,344300,344300,344300,344300,100,0
34206000,344300,344300,344300,344300,100,0
34207000,344600,344600,344600,344600,150,0
34210000,344600,344700,344600,344700,392,0
34211000,344600,344600,344300,344400,19154,0
34212000,344400,344400,344400,344400,1900,0
34213000,344300,344300,344300,344300,600,0
34214000,344700,344700,344400,344400,1200,0
34215000,344700,344700,344600,344600,600,0
34216000,344700,344900,344700,344750,402,0
34218000,344800,344800,344600,344750,1739,0
34220000,344800,344900,344650,344650,2437,0
34221000,344900,344900,344900,344900,100,0
34222000,344800,344800,344800,344800,100,0
34223000,344800,344900,344800,344900,500,0
34224000,345000,345000,344700,344800,800,0
34228000,345200,345300,345200,345200,2133,0
34229000,345200,345200,345100,345100,200,0
34231000,345020,345020,345020,345020,100,0
34232000,345200,345400,345050,345300,3300,0
34234000,345200,345500,345000,345300,1475,0
34236000,345200,345200,345000,345000,544,0
34238000,345100,345500,345050,345300,1000,0
34244000,345200,345200,345200,345200,200,0
34246000,345150,345200,345150,345150,700,0
34247000,345200,345200,345200,345200,200,0
34249000,345200,345200,345200,345200,100,0
34251000,345200,345200,345200,345200,100,0
34252000,345200,345200,345200,345200,2128,0
34255000,345300,345300,345300,345300,100,0
34256000,345300,345300,345300,345300,100,0
34257000,345300,345300,345300,345300,100,0
34258000,345300,345300,345300,345300,17,0
34260000,345200,345300,345150,345300,1003,0
34261000,345200,345250,345200,345200,699,0
34262000,345300,345400,345200,345300,1083,0
34267000,345300,345300,345300,345300,99,0
34268000,345300,345300,345300,345300,43,0
34271000,345350,345400,345300,345400,491,0
34272000,345350,345400,345350,345350,428,0
34274000,345350,345350,345350,345350,100,0
34276000,345300,345350,345300,345300,5139,0
34277000,345250,345250,345250,345250,500,0
34278000,345250,345250,345250,345250,100,0
34279000,345300,345300,345300,345300,199,0
34280000,345200,345300,345100,345300,2998,0
34283000,345300,345300,345300,345300,393,0
34284000,345300,345300,345300,345300,394,0
34285000,345300,345350,345200,345350,3905,0
34286000,345300,345350,345250,345300,928,0
34287000,345350,345350,345300,345300,200,0
34290000,345350,345400,345350,345400,2600,0
34291000,345350,345350,345350,345350,100,0
34292000,345350,345350,345350,345350,100,0
34293000,345400,345400,345400,345400,1194,0
34297000,345400,345400,345400,345400,500,0
34305000,345400,345400,345300,345400,4344,0
34306000,345400,345400,345300,345400,714,0
34307000,345300,345300,345300,345300,200,0
34308000,345300,345300,345300,345300,100,0
34309000,345400,345400,345400,345400,2100,0
34310000,345400,345500,345400,345500,500,0
34311000,345400,345400,345400,345400,1300,0
34319000,345400,345400,345400,345400,300,0
34320000,345400,345400,345300,345350,488,0
34322000,345400,345400,345400,345400,100,0
34323000,345400,345400,345400,345400,1700,0
