34200000,311700,311700,310900,311000,77498,0
34202000,311000,311000,311000,311000,12,0
34208000,311720,311720,311720,311720,2,0
34214000,311601,311601,311601,311601,63,0
34220000,312100,312100,311900,311900,304,0
34232000,311900,312000,311100,311100,2066,0
34243000,311200,311200,311200,311200,105,0
34246000,311300,311300,311300,311300,230,0
34260000,311400,311400,311400,311400,3,0
34262000,311600,311700,311600,311700,200,0
34293000,311860,311860,311860,311860,2,0
34295000,311900,312000,311900,312000,1181,0
34296000,312160,312160,312160,312160,4,0
34328000,312100,312100,311700,311700,2202,0
34329000,311600,311650,311600,311650,122,0
34330000,311650,311650,311650,311650,100,0
34331000,311700,311700,311700,311700,600,0
34338000,311700,311700,311700,311700,100,0
34346000,311600,311600,311600,311600,78,0
34352000,311700,311700,311700,311700,500,0
34381000,311700,311750,311700,311750,849,0
34388000,311717,311717,311717,311717,483,0
34389000,311700,311750,311700,311700,272,0
34409000,311800,312100,311800,312100,1310,0
34417000,312100,312100,312100,312100,7,0
34420000,312400,312400,312200,312200,2843,0
34422000,312200,312200,312200,312200,81,0
34424000,312300,312300,312300,312300,22,0
34426000,312500,312600,312400,312550,3080,0
34439000,312200,312600,312200,312600,471,0
34440000,312400,312400,312400,312400,1,0
34444000,312500,312500,312500,312500,100,0
34446000,312700,312700,312700,312700,200,0
34451000,312700,312800,312700,312750,246,0
34452000,312900,312900,312900,312900,300,0
34453000,313000,313000,312950,312950,189,0
34457000,313000,313000,312600,312600,1000,0
34474000,312700,312700,312700,312700,100,0
34478000,313000,313000,313000,313000,100,0
34481000,313040,313600,313040,313600,1966,0
34483000,313300,313400,313000,313400,1112,0
34490000,313400,313400,313300,313300,300,0
34491000,313300,313400,313300,313400,200,0
34494000,313300,313300,313300,313300,100,0
34497000,313400,313400,313300,313300,600,0
34500000,313100,313300,313100,313250,1334,0
34501000,313400,313400,313400,313400,100,0
34506000,313400,313400,312900,313200,1043,0
34507000,313499,313499,313499,313499,380,0
34519000,313300,313400,313300,313400,1000,0
34521000,313200,313200,313200,313200,412,0
34523000,313300,313300,313300,313300,300,0
34524000,313500,313800,313500,313800,4600,0
34525000,313800,313800,313603,313603,2848,0
34526000,313700,314000,313700,313800,5300,0
34527000,313900,314500,313900,314500,2726,0
34528000,314400,314400,313900,314200,700,0
34530000,313900,314100,313900,314100,400,0
34532000,314100,314100,314100,314100,100,0
34537000,313900,313900,313900,313900,300,0
34540000,314100,314100,314100,314100,189,0
34543000,313825,313825,313700,313700,1404,0
34550000,313700,313800,313600,313600,2004,0
34553000,313700,314000,313700,314000,640,0
34558000,313900,313900,313900,313900,200,0
34570000,313500,313650,313400,313400,1657,0
34573000,313300,313300,313300,313300,100,0
34574000,313200,313200,313200,313200,1115,0
34580000,313200,313200,313000,313100,915,0
34588000,313200,313200,313200,313200,100,0
34590000,313000,313000,313000,313000,40,0
34591000,313100,313100,313100,313100,100,0
34596000,313100,313100,313100,313100,276,0
34597000,313100,313100,313100,313100,700,0
34601000,313100,313125,313100,313125,400,0
34620000,313100,313200,313100,313100,2420,0
34623000,313000,313250,312900,313100,1760,0
34648000,313400,313500,313400,313500,2787,0
34664000,313540,313540,313540,313540,1000,0
34686000,313400,313400,313400,313400,43,0
34687000,313400,313400,313400,313400,725,0
34689000,313300,313300,313300,313300,600,0
34692000,313300,313300,313300,313300,100,0
34693000,313300,313300,313300,313300,100,0
34695000,313200,313200,313200,313200,6,0
34717000,313400,313500,313300,313300,800,0
34718000,313400,313700,313300,313700,1300,0
34719000,313700,313900,313600,313900,400,0
34721000,313700,313700,313700,313700,100,0
34722000,313800,313800,313800,313800,200,0
34732000,313500,313500,313500,313500,300,0
34749000,313200,313200,313200,313200,100,0
34768000,313200,313200,313100,313200,1481,0
34783000,313100,313100,313100,313100,240,0
34788000,313000,313000,313000,313000,500,0
34805000,312800,312800,312800,312800,100,0
34807000,312800,312800,312800,312800,101,0
34810000,312700,312700,312700,312700,300,0
34811000,312700,312700,312700,312700,400,0
34817000,312500,312500,312500,312500,200,0
34824000,312400,312400,312300,312300,700,0
34833000,312200,312300,312200,312300,421,0
34837000,312300,312300,312300,312300,100,0
34847000,312300,312300,312300,312300,200,0
34848000,312400,312400,312400,312400,100,0
34851000,312300,312300,312300,312300,100,0
34856000,312300,312300,312300,312300,1400,0
34873000,312400,312400,312400,312400,100,0
34888000,312300,312300,312300,312300,400,0
34889000,312300,312350,312300,312350,3758,0
34895000,312100,312100,312100,312100,6,0
34897000,312100,312100,312100,312100,200,0
34898000,312100,312100,312100,312100,300,0
34901000,311900,311900,311900,311900,500,0
34910000,312000,312000,312000,312000,300,0
34925000,312300,312300,312009,312009,250,0
34928000,312200,312200,312200,312200,900,0
34933000,311500,311500,311500,311500,1,0
34934000,312100,312100,311700,311700,1701,0
34938000,311770,311770,311770,311770,500,0
34946000,311700,311800,311700,311700,800,0
34960000,311500,311500,311500,311500,100,0
34961000,311500,311500,311500,311500,100,0
34982000,311500,311550,311500,311500,471,0
34983000,311400,311400,311400,311400,1,0
34989000,311200,311200,311200,311200,100,0
34991000,311360,311360,311360,311360,9,0
34994000,311200,311200,311200,311200,100,0
34999000,311200,311200,311200,311200,100,0
35004000,311100,311100,311100,311100,100,0
35009000,311100,311100,311100,311100,100,0
35014000,311100,311100,311100,311100,100,0
35016000,311150,311150,311150,311150,100,0
35029000,311200,311200,311200,311200,800,0
35035000,311200,311200,311200,311200,100,0
35037000,311100,311100,311100,311100,100,0
35042000,311200,311200,311200,311200,100,0
35044000,311100,311100,311100,311100,801,0
35045000,311000,311000,311000,311000,100,0
35054000,311000,311000,311000,311000,100,0
35058000,311000,311000,311000,311000,100,0
35071000,310900,310900,310900,310900,500,0
35072000,310800,310800,310800,310800,200,0
35073000,310700,310700,310700,310700,29,0
35078000,310600,310600,310600,310600,100,0
35079000,310500,310500,310200,310200,300,0
35080000,310000,310100,310000,310000,1300,0
35081000,310200,310200,310166,310166,285,0
35084000,310200,310200,310200,310200,200,0
35091000,310100,310100,310100,310100,600,0
35095000,310100,310300,310100,310100,2916,0
35096000,310300,310300,310300,310300,300,0
35098000,310300,310300,310300,310300,100,0
35102000,310200,310300,310200,310300,500,0
35104000,310400,310400,310400,310400,600,0
35107000,310500,310600,310500,310500,500,0
35120000,310400,310400,310400,310400,100,0
35134000,310500,310550,310500,310550,600,0
35137000,310500,310500,310500,310500,16,0
35138000,310500,310500,310500,310500,600,0
35153000,310600,310600,310600,310600,700,0
35155000,310600,310650,310600,310650,1271,0
35168000,310600,310650,310600,310650,600,0
35175000,310700,310700,310700,310700,600,0
35177000,310800,310800,310800,310800,209,0
35178000,310800,310800,310700,310700,300,0
35182000,310800,310800,310800,310800,100,0
35185000,310800,310800,310800,310800,300,0
35189000,310800,310800,310800,310800,100,0
35192000,310800,310800,310800,310800,300,0
35194000,310800,310800,310800,310800,400,0
35195000,310800,310800,310600,310650,1805,0
35198000,310600,310600,310600,310600,180,0
35204000,310600,310600,310600,310600,215,0
35226000,310600,310600,310600,310600,200,0
35239000,310600,310600,310600,310600,200,0
35250000,310600,310600,310600,310600,18,0
35253000,310600,310600,310600,310600,200,0
35263000,310500,310500,310500,310500,100,0
35268000,310600,310600,310600,310600,100,0
35279000,310700,310700,310700,310700,100,0
35284000,310600,310650,310600,310650,400,0
35285000,310700,310700,310700,310700,100,0
35288000,310700,310700,310600,310600,443,0
35289000,310700,310700,310700,310700,14,0
35302000,310700,310700,310700,310700,186,0
35305000,310700,310700,310700,310700,100,0
35308000,310700,310850,310700,310850,1086,0
35310000,310800,310850,310800,310800,500,0
35338000,310800,310800,310800,310800,946,0
35341000,310800,310800,310800,310800,200,0
35342000,310800,310800,310800,310800,100,0
35352000,310800,310800,310800,310800,100,0
35357000,310900,311000,310900,311000,935,0
35365000,311100,311100,311100,311100,800,0
35366000,311200,311200,311200,311200,100,0
35371000,311200,311200,311200,311200,100,0
35383000,311100,311150,310900,310900,3610,0
35385000,310900,310900,310900,310900,400,0
35387000,310800,310800,310800,310800,100,0
35388000,310800,310900,310800,310900,300,0
35391000,310900,311000,310900,311000,700,0
35401000,311000,311100,311000,311100,2100,0
35404000,311100,311100,311100,311100,212,0
35405000,311100,311100,311100,311100,100,0
35412000,311200,311250,311100,311150,700,0
35429000,311100,311100,311100,311100,100,0
35430000,311100,311200,311100,311200,2700,0
35431000,311200,311200,311200,311200,400,0
35458000,311200,311200,311200,311200,100,0
35460000,311200,311200,311200,311200,100,0
35475000,311100,311100,311100,311100,300,0
35476000,311100,311100,311100,311100,100,0
35479000,311100,311100,311100,311100,100,0
35485000,311200,311200,311200,311200,100,0
35494000,311200,311200,311200,311200,100,0
35501000,311200,311200,311200,311200,100,0
35509000,311200,311200,311200,311200,100,0
35510000,311200,311200,311200,311200,3000,0
35515000,311300,311300,311200,311200,3228,0
35516000,311350,311350,311200,311200,800,0
35525000,311300,311350,311300,311350,300,0
35532000,311200,311200,311200,311200,600,0
35533000,311100,311100,311100,311100,5,0
35537000,311100,311100,311000,311000,2496,0
35538000,310900,310900,310900,310900,100,0
35545000,310800,310800,310800,310800,600,0
35547000,310600,310600,310600,310600,475,0
35548000,310600,310600,310600,310600,100,0
35551000,310700,310700,310700,310700,504,0
35565000,310700,310700,310700,310700,19,0
35566000,310700,310700,310600,310600,300,0
35568000,310600,310600,310600,310600,200,0
35580000,310600,310600,310600,310600,400,0
35599000,310500,310500,310500,310500,600,0
35600000,310400,310400,310400,310400,13,0
35603000,310400,310400,310400,310400,100,0
35605000,310400,310400,310400,310400,100,0
35606000,310300,310300,310300,310300,100,0
35640000,310300,310300,310300,310300,100,0
35655000,310500,310500,310500,310500,100,0
35669000,310400,310400,310400,310400,100,0
35677000,310500,310500,310500,310500,100,0
35695000,310400,310400,310400,310400,100,0
35696000,310300,310300,310200,310200,400,0
35699000,310200,310200,310200,310200,500,0
35700000,310200,310200,310200,310200,100,0
35711000,310200,310200,310200,310200,300,0
35712000,310300,310400,310300,310400,1097,0
35722000,310400,310400,310400,310400,100,0
35725000,310500,310500,310500,310500,500,0
35727000,310600,310600,310600,310600,400,0
35739000,310600,310600,310400,310400,800,0
35755000,310500,310600,310500,310600,172,0
